Name,Crystal Structure,Diaphaneity,Specific Gravity,Optical,Refractive Index,Molar Mass,Molar Volume,Calculated Density
Capranicaite,0.0,0.0,0.0,0.0,0.0,793.4696220000002,0.20182552,3.263
Caracolite,0.0,0.0,0.0,0.0,0.0,1472.049672,0.2238548,5.457999999999999
Carboborite,0.0,0.0,0.0,0.0,0.0,239.26312000000001,0.1904936,1.042
Carbobystrite,0.0,0.0,0.0,0.0,0.0,451.24205,0.10100839,3.708
Carbocernaite,0.0,0.0,0.0,0.0,0.0,516.149368,0.04493762,9.533
Carbon,0.0,0.0,0.0,0.0,0.0,178.126365,0.044858800000000004,3.2960000000000003
Carbonate-fluorapatite,0.0,0.0,0.0,0.0,0.0,178.126365,0.044858800000000004,3.2960000000000003
Carbonate-hydroxylapatite,0.0,0.0,0.0,0.0,0.0,251.135962,0.08964211,2.325
Carlfriesite,0.0,0.0,0.0,0.0,0.0,359.2756,0.04485069999999999,6.649
Carlhintzeite,0.0,0.0,0.0,0.0,0.0,287.138779,0.10092378,2.3609999999999998
Carmichaelite,0.0,0.0,0.0,0.0,0.0,802.6390190000002,0.12328416999999997,5.404
Carnegieite,0.0,0.0,0.0,0.0,0.0,110.05560700000001,0.02243789,4.071000000000001
Carnegieite high,0.0,0.0,0.0,0.0,0.0,110.05560700000001,0.02243789,4.071000000000001
Carraraite,0.0,0.0,0.0,0.0,0.0,258.80904,0.13449720999999998,1.597
Caryinite,0.0,0.0,0.0,0.0,0.0,893.18614,0.07859528000000003,9.432
Cascandite,0.0,0.0,0.0,0.0,0.0,315.30155,0.10087330000000001,2.594
Cassagnaite,0.0,0.0,0.0,0.0,0.0,489.195278,0.04493421000000001,9.036
Catapleiite,0.0,0.0,0.0,0.0,0.0,561.67794,0.10098329999999997,4.617
Catapleite,0.0,0.0,0.0,0.0,0.0,190.297468,0.033637900000000005,4.696000000000001
Cattiite,0.0,0.0,0.0,0.0,0.0,341.7494420000001,0.4146049999999999,0.684
Cavoite,0.0,0.0,0.0,0.0,0.0,205.9586,0.04482658,3.813
Caysichite-(Y),0.0,0.0,0.0,0.0,0.0,545.1291,0.12332852,3.6689999999999996
Cebaite-(Ce),0.0,0.0,0.0,0.0,0.0,1087.583806,0.13458875,6.707000000000001
Cebaite-(La),0.0,0.0,0.0,0.0,0.0,1085.164806,0.13459215,6.692
Cechite,0.0,0.0,0.0,0.0,0.0,433.93275,0.03364708,10.704
Cejkaite,0.0,0.0,0.0,0.0,0.0,399.006204,0.05606921,5.907
Cerchiaraite-(Fe),0.0,0.0,0.0,0.0,0.0,445.24553899999995,0.06696038,5.519
Cerchiaraite-(Mn),0.0,0.0,0.0,0.0,0.0,363.88575,0.06708065,4.502
Cerite-(Ce),0.0,0.0,0.0,0.0,0.0,798.0191,0.1009929,6.558
Chabazite-Ca,0.0,0.0,0.0,0.0,0.0,387.466639,0.04501769,7.144
Chabazite-K,0.0,0.0,0.0,0.0,0.0,457.491911,0.045174089999999986,8.406
Chabazite-Mg,0.0,0.0,0.0,0.0,0.0,391.797239,0.04505329,7.218
Chabazite-Na,0.0,0.0,0.0,0.0,0.0,337.128711,0.04502729,6.2139999999999995
Chabazite-Sr,0.0,0.0,0.0,0.0,0.0,559.619639,0.04502929,10.315
Chalcoalumite,0.0,0.0,0.0,0.0,0.0,561.699396,0.38100545,1.224
Chalcocyanite,0.0,0.0,0.0,0.0,0.0,143.61020000000005,0.03361149,3.5460000000000003
Chalcomenite,0.0,0.0,0.0,0.0,0.0,226.53476,0.10084349,1.865
Chalcophanite,0.0,0.0,0.0,0.0,0.0,186.34125,0.03362251,4.6
Chalcosiderite,0.0,0.0,0.0,0.0,0.0,606.034261,0.24651632999999995,2.04
Changoite,0.0,0.0,0.0,0.0,0.0,220.473368,0.04486936,4.078
Chantalite,0.0,0.0,0.0,0.0,0.0,128.151779,0.033649990000000005,3.161
Chayesite,0.0,0.0,0.0,0.0,0.0,321.465536,0.033735580000000015,7.909
Chegemite,0.0,0.0,0.0,0.0,0.0,365.492483,0.1233178,2.46
Chekhovichite,0.0,0.0,0.0,0.0,0.0,1104.3541400000001,0.12328039999999997,7.435
Chenite,0.0,0.0,0.0,0.0,0.0,625.03162,0.11206209,4.629
Chernikovite,0.0,0.0,0.0,0.0,0.0,335.015862,0.0336355,8.267000000000001
Chernovite-(Y),0.0,0.0,0.0,0.0,0.0,179.82684,0.011229000000000001,13.292
Chervetite,0.0,0.0,0.0,0.0,0.0,628.2788,0.07842528,6.649
Chesnokovite,0.0,0.0,0.0,0.0,0.0,156.143128,0.16810189999999994,0.7709999999999999
Chestermanite,0.0,0.0,0.0,0.0,0.0,973.562773,0.11220797999999997,7.2010000000000005
Chevkinite-(Ce),0.0,0.0,0.0,0.0,0.0,958.7986300000001,0.08971213,8.871
Chevkinite-(Nd),0.0,0.0,0.0,0.0,0.0,900.0172,0.12327968,6.06
Chiavennite,0.0,0.0,0.0,0.0,0.0,351.30293,0.08967843,3.2510000000000003
Chiolite,0.0,0.0,0.0,0.0,0.0,156.937823,0.03367358,3.8680000000000003
Chivruaiite,0.0,0.0,0.0,0.0,0.0,916.0935300000001,0.07876745,9.652999999999999
Chkalovite,0.0,0.0,0.0,0.0,0.0,366.320032,0.10091736,3.013
Chloraluminite,0.0,0.0,0.0,0.0,0.0,78.433639,0.02223599,2.928
Chlorapatite,0.0,0.0,0.0,0.0,0.0,194.58066200000002,0.044686800000000006,3.614
Chlorartinite,0.0,0.0,0.0,0.0,0.0,197.1099,0.04470531,3.66
Chlorellestadite,0.0,0.0,0.0,0.0,0.0,223.7584,0.0446983,4.155
Chlorine,0.0,0.0,0.0,0.0,0.0,35.4527,0.01103,2.668
Chlorite,0.0,0.0,0.0,0.0,0.0,465.900077,0.14571448999999995,2.654
Chlorkyuygenite,0.0,0.0,0.0,0.0,0.0,263.44007799999997,0.03350507,6.526
Chlormanganokalite,0.0,0.0,0.0,0.0,0.0,168.58735,0.01112875,12.574000000000002
Chloromagnesite,0.0,0.0,0.0,0.0,0.0,59.7577,0.011044,4.4910000000000005
Chloromenite,0.0,0.0,0.0,0.0,0.0,662.0051,0.08913825,6.164
Chlorothionite,0.0,0.0,0.0,0.0,0.0,292.7122,0.05576289,4.357
Chopinite,0.0,0.0,0.0,0.0,0.0,143.58136199999996,0.044829,2.658
Christelite,0.0,0.0,0.0,0.0,0.0,440.98818,0.1792829,2.042
Chromatite,0.0,0.0,0.0,0.0,0.0,108.0735,0.01122913,7.9879999999999995
Chromio-pargasite,0.0,0.0,0.0,0.0,0.0,576.931754,0.08981229999999997,5.332000000000001
Chromo-alumino-povondraite,0.0,0.0,0.0,0.0,0.0,720.9364890000003,0.11220633,5.332999999999999
Chromphyllite,0.0,0.0,0.0,0.0,0.0,579.776028,0.08978034,5.36
Chromschieffelinite,0.0,0.0,0.0,0.0,0.0,1194.8677,0.10099292999999998,9.82
Chudobaite,0.0,0.0,0.0,0.0,0.0,638.0077200000002,0.26895368,1.969
Chukanovite,0.0,0.0,0.0,0.0,0.0,205.7192,0.033643490000000005,5.075
Chukhrovite-(Ca),0.0,0.0,0.0,0.0,0.0,290.05179300000003,0.06732508000000001,3.576
Chukhrovite-(Y),0.0,0.0,0.0,0.0,0.0,260.042595,0.03369019,6.406000000000001
Chursinite,0.0,0.0,0.0,0.0,0.0,740.68919,0.0448415,13.71
Cianciulliite,0.0,0.0,0.0,0.0,0.0,224.63005,0.05601051,3.3289999999999997
Ciprianiite,0.0,0.0,0.0,0.0,0.0,2397.1463119999994,0.16836338999999992,11.817
Claringbullite,0.0,0.0,0.0,0.0,0.0,232.01274000000004,0.04449818,4.328
Claudetite II,0.0,0.0,0.0,0.0,0.0,197.84138,0.0336142,4.885
Cliffordite,0.0,0.0,0.0,0.0,0.0,683.6548,0.05602539999999999,10.128
Clino-ferri-holmquistite,0.0,0.0,0.0,0.0,0.0,960.343404,0.10119513000000002,7.877000000000001
Clinobehoite,0.0,0.0,0.0,0.0,0.0,258.16116,0.26890128,0.797
Clinocervantite,0.0,0.0,0.0,0.0,0.0,275.5188,0.0224284,10.196
Clinochalcomenite,0.0,0.0,0.0,0.0,0.0,226.5342,0.03364749,5.587999999999999
Clinochlore,0.0,0.0,0.0,0.0,0.0,460.632695,0.05619615,6.803
Clinoenstatite,0.0,0.0,0.0,0.0,0.0,200.7774,0.06722819999999999,2.479
Clinoferrosilite,0.0,0.0,0.0,0.0,0.0,187.7777,0.03361428,4.637
Clinohypersthene,0.0,0.0,0.0,0.0,0.0,124.6937,0.0336281,3.0780000000000003
Clinojimthompsonite,0.0,0.0,0.0,0.0,0.0,630.0197000000002,0.08972775000000001,5.827999999999999
Clinokurchatovite,0.0,0.0,0.0,0.0,0.0,443.698,0.11207154,3.286
Clinometaborite,0.0,0.0,0.0,0.0,0.0,131.45322,0.10081917,1.082
Clinomimetite,0.0,0.0,0.0,0.0,0.0,1361.18909,0.1454963,7.765
Clinophosinaite,0.0,0.0,0.0,0.0,0.0,717.2502360000002,0.1906821,3.122
Clinoptilolite-(Cs),0.0,0.0,0.0,0.0,0.0,1153.9013450000002,0.11247795,8.515
Clinoptilolite-Ca,0.0,0.0,0.0,0.0,0.0,555.7270390000001,0.11221619,4.11
Clinoptilolite-K,0.0,0.0,0.0,0.0,0.0,781.9525629999999,0.11232265,5.778
Clinoptilolite-Na,0.0,0.0,0.0,0.0,0.0,504.462343,0.11220989,3.7310000000000003
Clinopyribole,0.0,0.0,0.0,0.0,0.0,687.1881470000002,0.08994019,6.3420000000000005
Clinopyroxene,0.0,0.0,0.0,0.0,0.0,232.30220000000003,0.033615780000000005,5.736000000000001
Clinotobermorite,0.0,0.0,0.0,0.0,0.0,248.3228,0.078448,2.627
Clintonite-1M,0.0,0.0,0.0,0.0,0.0,374.418317,0.03371615,9.217
Cloncurryite,0.0,0.0,0.0,0.0,0.0,691.903508,0.12341359,4.6530000000000005
Cobaltarthurite,0.0,0.0,0.0,0.0,0.0,643.4270900000001,0.10089791,5.292999999999999
Cobaltaustinite,0.0,0.0,0.0,0.0,0.0,318.4837300000001,0.06724271,3.931
Cobaltkieserite,0.0,0.0,0.0,0.0,0.0,140.00534,0.04482102,2.593
Cobaltkoritnigite,0.0,0.0,0.0,0.0,0.0,867.50396,0.13457487999999998,5.35
Cobaltlotharmeyerite,0.0,0.0,0.0,0.0,0.0,353.4787300000001,0.0560533,5.234
Cobaltneustadtelite,0.0,0.0,0.0,0.0,0.0,1674.3874899999996,0.1122473,12.380999999999998
Cobaltoblodite,0.0,0.0,0.0,0.0,0.0,351.953578,0.11209076,2.6060000000000003
Cobaltomenite,0.0,0.0,0.0,0.0,0.0,221.92196,0.10084302,1.827
Cobaltzippeite,0.0,0.0,0.0,0.0,0.0,944.1552,0.11215704,6.987
Colinowensite,0.0,0.0,0.0,0.0,0.0,276.9567,0.03364629,6.832000000000001
Colquiriite,0.0,0.0,0.0,0.0,0.0,92.998942,0.01125089,6.861000000000001
Columbite,0.0,0.0,0.0,0.0,0.0,165.20958000000005,0.033612800000000005,4.08
Columbite-(Fe),0.0,0.0,0.0,0.0,0.0,196.75158000000002,0.03360589,4.859
Columbite-(Mg),0.0,0.0,0.0,0.0,0.0,165.20958000000005,0.033612800000000005,4.08
Compreignacite,0.0,0.0,0.0,0.0,0.0,683.2140999999998,0.0561407,10.101
Congolite,0.0,0.0,0.0,0.0,0.0,228.0347,0.06704426,2.823
Cookeite,0.0,0.0,0.0,0.0,0.0,672.051571,0.29138531,1.9140000000000001
Coparsite,0.0,0.0,0.0,0.0,0.0,399.95198999999997,0.04466071,7.433
Coquandite,0.0,0.0,0.0,0.0,0.0,5276.4488,0.6949426,6.3020000000000005
Coquimbite,0.0,0.0,0.0,0.0,0.0,371.61267799999996,0.04489565,6.87
Coralloite,0.0,0.0,0.0,0.0,0.0,548.7285300000002,0.08972424999999999,5.0760000000000005
Cordylite-(Ce),0.0,0.0,0.0,0.0,0.0,375.450971,0.03368842,9.25
Cornetite,0.0,0.0,0.0,0.0,0.0,336.6333620000001,0.04487627,6.226
Coronadite,0.0,0.0,0.0,0.0,0.0,381.0737,0.044817,7.057
Correianevesite,0.0,0.0,0.0,0.0,0.0,351.564082,0.10085188000000002,2.8930000000000002
Coskrenite-(Ce),0.0,0.0,0.0,0.0,0.0,1323.77558,0.19062621,5.763999999999999
Cossaite,0.0,0.0,0.0,0.0,0.0,338.50474199999996,0.2465327899999999,1.14
Coulsonite,0.0,0.0,0.0,0.0,0.0,122.7879,0.01121143,9.09
Crandallite,0.0,0.0,0.0,0.0,0.0,146.031501,0.033640890000000014,3.603
Cranswickite,0.0,0.0,0.0,0.0,0.0,124.3998,0.0224584,4.5969999999999995
Crawfordite,0.0,0.0,0.0,0.0,0.0,311.569866,0.07849901,3.2939999999999996
Crednerite,0.0,0.0,0.0,0.0,0.0,134.48345,0.01121044,9.957
Crichtonite,0.0,0.0,0.0,0.0,0.0,1051.95535,0.07852752,11.119000000000002
Cristobalite II,0.0,0.0,0.0,0.0,0.0,120.1686,0.0448082,2.226
Cristobalite high,0.0,0.0,0.0,0.0,0.0,88.1698,0.0224162,3.265
Cristobalite low,0.0,0.0,0.0,0.0,0.0,44.0849,0.0112081,3.265
Cryolithionite,0.0,0.0,0.0,0.0,0.0,75.91071,0.01124879,5.601
Cryptohalite,0.0,0.0,0.0,0.0,0.0,61.09064300000001,0.022411100000000003,2.263
Cryptophyllite,0.0,0.0,0.0,0.0,0.0,480.6856,0.11221569999999999,3.555
Cualstibite,0.0,0.0,0.0,0.0,0.0,511.07131799999996,0.16808747,2.524
Cubic zirconia,0.0,0.0,0.0,0.0,0.0,107.22339999999998,0.01121,7.939
Cupromolybdite,0.0,0.0,0.0,0.0,0.0,526.5798,0.07842833,5.5729999999999995
Cuprorivaite,0.0,0.0,0.0,0.0,0.0,179.7077,0.033633090000000004,4.435
Cuproscheelite,0.0,0.0,0.0,0.0,0.0,376.7736,0.044809800000000004,6.979
Curetonite,0.0,0.0,0.0,0.0,0.0,369.139243,0.06726868,4.555
Curienite,0.0,0.0,0.0,0.0,0.0,628.1967999999998,0.06725113999999999,7.752999999999999
Cyanochroite,0.0,0.0,0.0,0.0,0.0,246.7061,0.07844119,2.61
Cymrite-K,0.0,0.0,0.0,0.0,0.0,144.17913900000005,0.02247779,5.324
Dachiardite-Ca,0.0,0.0,0.0,0.0,0.0,880.8933699999999,0.16835164,4.343
Dalyite,0.0,0.0,0.0,0.0,0.0,365.56376800000004,0.0896878,3.383
Damaraite,0.0,0.0,0.0,0.0,0.0,1380.1188799999998,0.08937379999999999,12.817
Dansite,0.0,0.0,0.0,0.0,0.0,288.398604,0.05592529,4.28
Dansite-(Fe),0.0,0.0,0.0,0.0,0.0,288.398604,0.05592529,4.28
Dansite-(Mn),0.0,0.0,0.0,0.0,0.0,287.48965400000003,0.05592555,4.2669999999999995
Daqingshanite-(Ce),0.0,0.0,0.0,0.0,0.0,334.71736200000004,0.04486051,6.193
Darapiosite,0.0,0.0,0.0,0.0,0.0,564.820968,0.033799800000000005,13.87
Darapskite,0.0,0.0,0.0,0.0,0.0,206.063676,0.078455,2.18
Darrellhenryite,0.0,0.0,0.0,0.0,0.0,414.68105,0.11207008000000003,3.071
Dashkovaite,0.0,0.0,0.0,0.0,0.0,172.65959999999995,0.04485862,3.195
Davanite,0.0,0.0,0.0,0.0,0.0,299.23,0.08966060000000001,2.77
Davidite-(La),0.0,0.0,0.0,0.0,0.0,1176.07465,0.07857600999999999,12.423
Davidlloydite,0.0,0.0,0.0,0.0,0.0,369.27575,0.11205451,2.735
Davinciite,0.0,0.0,0.0,0.0,0.0,2001.613806,0.31351764000000004,5.2989999999999995
Davisite,0.0,0.0,0.0,0.0,0.0,188.099149,0.03365109,4.638999999999999
Davreuxite,0.0,0.0,0.0,0.0,0.0,517.2144059999998,0.14567971,2.947
Davyne,0.0,0.0,0.0,0.0,0.0,363.191275,0.07819768999999999,3.855
Deerite,0.0,0.0,0.0,0.0,0.0,1076.164,0.22414641,3.985
Defernite,0.0,0.0,0.0,0.0,0.0,735.3375800000001,0.28007572000000003,2.1790000000000003
Delhayelite,0.0,0.0,0.0,0.0,0.0,481.03737800000005,0.10086089,3.9589999999999996
Deliensite,0.0,0.0,0.0,0.0,0.0,1037.8456,0.13460204999999995,6.4
Delindeite,0.0,0.0,0.0,0.0,0.0,1996.634428,0.20217175,8.197000000000001
Dellaite,0.0,0.0,0.0,0.0,0.0,605.63798,0.1902197,2.6430000000000002
Deloneite,0.0,0.0,0.0,0.0,0.0,1668.3998340000005,0.1124653,12.312999999999999
Deloryite,0.0,0.0,0.0,0.0,0.0,559.0745,0.04485601,10.345
Demartinite,0.0,0.0,0.0,0.0,0.0,144.278906,0.0225075,5.321000000000001
Denningite,0.0,0.0,0.0,0.0,0.0,545.0203,0.03372122,13.415
Depmeierite,0.0,0.0,0.0,0.0,0.0,311.019899,0.07851169,3.2880000000000003
Derbylite,0.0,0.0,0.0,0.0,0.0,561.9448000000001,0.07846127,5.945
Despujolsite,0.0,0.0,0.0,0.0,0.0,194.10385,0.02247765,7.167000000000001
Destinezite,0.0,0.0,0.0,0.0,0.0,481.79106000000013,0.31373756,1.275
Deveroite-(Ce),0.0,0.0,0.0,0.0,0.0,362.2194,0.06730283000000001,4.467
Devitoite,0.0,0.0,0.0,0.0,0.0,1200.5467620000004,0.22417946,4.445
Dewindtite,0.0,0.0,0.0,0.0,0.0,1225.420162,0.2128026,4.78
Diaoyudaoite,0.0,0.0,0.0,0.0,0.0,210.91292400000003,0.056043759999999984,3.1239999999999997
Dickinsonite-(KMnNa),0.0,0.0,0.0,0.0,0.0,4391.231631000001,0.53834761,6.77
Dickthomssenite,0.0,0.0,0.0,0.0,0.0,736.88712,0.6162473599999999,0.992
Diegogattaite,0.0,0.0,0.0,0.0,0.0,478.943984,0.15692478999999998,2.533
Dietrichite,0.0,0.0,0.0,0.0,0.0,899.9374779999999,0.17962674,4.158
Dietzeite,0.0,0.0,0.0,0.0,0.0,563.9700399999998,0.11208843,4.176
Dingdaohengite-(Ce),0.0,0.0,0.0,0.0,0.0,1343.66196,0.08981966999999999,12.415999999999999
Diomignite,0.0,0.0,0.0,0.0,0.0,359.68963999999994,0.03366074,8.869
Diopside-ferrian,0.0,0.0,0.0,0.0,0.0,252.1607,0.033654180000000006,6.218999999999999
Diopside-subsilisic,0.0,0.0,0.0,0.0,0.0,252.1607,0.033654180000000006,6.218999999999999
Direnzoite,0.0,0.0,0.0,0.0,0.0,1375.534258,0.2581817,4.422
Dissakisite-(Ce),0.0,0.0,0.0,0.0,0.0,1414.136867,0.10105385,11.615
Dixenite,0.0,0.0,0.0,0.0,0.0,1225.72969,0.12337892,8.246
Dmisteinbergite,0.0,0.0,0.0,0.0,0.0,127.14383899999999,0.02243999,4.703
Dodecasil 3C,0.0,0.0,0.0,0.0,0.0,180.2529,0.0672123,2.226
Dolerophanite,0.0,0.0,0.0,0.0,0.0,223.1556,0.04481458,4.133
Doloresite,0.0,0.0,0.0,0.0,0.0,165.8806,0.04480068,3.073
Domerockite,0.0,0.0,0.0,0.0,0.0,1113.7076640000002,0.13464565,6.865
Donpeacorite,0.0,0.0,0.0,0.0,0.0,409.4225,0.06728379000000001,5.051
Dorfmanite,0.0,0.0,0.0,0.0,0.0,177.98939799999997,0.1232906,1.198
Dovyrenite,0.0,0.0,0.0,0.0,0.0,320.5491,0.0449058,5.925
Downeyite,0.0,0.0,0.0,0.0,0.0,110.9588,0.022408400000000002,4.11
Doyleite,0.0,0.0,0.0,0.0,0.0,81.02737900000001,0.10085799,0.667
Dozyite,0.0,0.0,0.0,0.0,0.0,518.0757,0.2016483,2.1319999999999997
Dravite,0.0,0.0,0.0,0.0,0.0,869.3606,0.11221327,6.43
Drugmanite,0.0,0.0,0.0,0.0,0.0,402.007241,0.06724238,4.962
Dufrenite,0.0,0.0,0.0,0.0,0.0,521.440724,0.08972826,4.823
Dugganite,0.0,0.0,0.0,0.0,0.0,523.1097900000001,0.03364896,12.902999999999999
Dukeite,0.0,0.0,0.0,0.0,0.0,2267.84576,0.23537012,7.997000000000001
Dumontite,0.0,0.0,0.0,0.0,0.0,922.223762,0.14560829999999994,5.257000000000001
Durangite,0.0,0.0,0.0,0.0,0.0,175.89010000000005,0.03364089,4.34
Duttonite,0.0,0.0,0.0,0.0,0.0,83.9489,0.01122234,6.209
Dwornikite,0.0,0.0,0.0,0.0,0.0,139.76554,0.04482099,2.588
Dymkovite,0.0,0.0,0.0,0.0,0.0,532.00649,0.04490219,9.834
Eakerite,0.0,0.0,0.0,0.0,0.0,449.043259,0.15687438999999995,2.376
Earlandite,0.0,0.0,0.0,0.0,0.0,2704.5170000000003,0.26910002,8.342
Ecandrewsite,0.0,0.0,0.0,0.0,0.0,184.20745,0.011223109999999998,13.623
Eckermannite,0.0,0.0,0.0,0.0,0.0,759.8807039999998,0.10114701,6.235
Eckhardite,0.0,0.0,0.0,0.0,0.0,616.5880000000002,0.056090779999999986,9.124
Edgarbaileyite,0.0,0.0,0.0,0.0,0.0,477.2637,0.0336297,11.779000000000002
Edgrewite,0.0,0.0,0.0,0.0,0.0,419.554003,0.11211969999999999,3.1060000000000003
Edingtonite-(Tl),0.0,0.0,0.0,0.0,0.0,566.8988780000001,0.03366658,13.975999999999999
Edwardsite,0.0,0.0,0.0,0.0,0.0,924.74236,0.24678432,3.11
Effenbergerite,0.0,0.0,0.0,0.0,0.0,276.9567,0.03364629,6.832000000000001
Eglestonite,0.0,0.0,0.0,0.0,0.0,252.0421,0.0222408,9.406
Ehimeite,0.0,0.0,0.0,0.0,0.0,576.931754,0.08981229999999997,5.332000000000001
Ehrleite,0.0,0.0,0.0,0.0,0.0,543.5146279999999,0.12337984,3.656
Eifelite,0.0,0.0,0.0,0.0,0.0,186.781768,0.0336976,4.601
Eirikite,0.0,0.0,0.0,0.0,0.0,358.286536,0.06734644999999999,4.416
Eitelite,0.0,0.0,0.0,0.0,0.0,75.30516800000001,0.011239109999999998,5.561
Ekatite,0.0,0.0,0.0,0.0,0.0,439.04276,0.056105640000000005,6.495
Eldfellite,0.0,0.0,0.0,0.0,0.0,383.077619,0.033739930000000015,9.424
Eliseevite,0.0,0.0,0.0,0.0,0.0,281.00056800000004,0.07847960000000001,2.972
Ellenbergerite,0.0,0.0,0.0,0.0,0.0,513.013301,0.05615888,7.582000000000001
Ellestadite-(Cl),0.0,0.0,0.0,0.0,0.0,223.7584,0.0446983,4.155
Ellestadite-(F),0.0,0.0,0.0,0.0,0.0,207.304103,0.0448703,3.835
Ellestadite-(OH),0.0,0.0,0.0,0.0,0.0,290.73856499999994,0.055935299999999986,4.314
Ellingsenite,0.0,0.0,0.0,0.0,0.0,785.9047039999998,0.2353979,2.7710000000000004
Elpasolite,0.0,0.0,0.0,0.0,0.0,108.06801,0.011281489999999998,7.9510000000000005
Elpidite,0.0,0.0,0.0,0.0,0.0,805.8338679999998,0.10115310000000001,6.612
Elpidite-Rb,0.0,0.0,0.0,0.0,0.0,805.8338679999998,0.10115310000000001,6.612
Elyite,0.0,0.0,0.0,0.0,0.0,2546.5714,0.33623247999999994,6.2860000000000005
Emeleusite,0.0,0.0,0.0,0.0,0.0,337.018636,0.10086799,2.773
Epididymite,0.0,0.0,0.0,0.0,0.0,359.54478,0.11210468,2.662
Epididymite-potassian,0.0,0.0,0.0,0.0,0.0,359.54478,0.11210468,2.662
Epidote-(Pb),0.0,0.0,0.0,0.0,0.0,867.8117669999998,0.1009732,7.132999999999999
Epidote-(Sr),0.0,0.0,0.0,0.0,0.0,748.231767,0.1009882,6.15
Epistilbite,0.0,0.0,0.0,0.0,0.0,452.280707,0.10098739,3.717
Epistolite,0.0,0.0,0.0,0.0,0.0,794.780314,0.08982493999999999,7.343999999999999
Ercitite,0.0,0.0,0.0,0.0,0.0,385.76704899999993,0.07851648000000001,4.078
Ericlaxmanite,0.0,0.0,0.0,0.0,0.0,548.02178,0.10081856,4.512
Erikapohlite,0.0,0.0,0.0,0.0,0.0,584.2655800000001,0.06729053,7.207000000000001
Eringaite,0.0,0.0,0.0,0.0,0.0,173.06875000000005,0.0112539,12.764000000000001
Eriochalcite,0.0,0.0,0.0,0.0,0.0,116.00604,0.03344309,2.8789999999999996
Erionite-Ca,0.0,0.0,0.0,0.0,0.0,479.842778,0.06744758000000001,5.905
Erionite-K,0.0,0.0,0.0,0.0,0.0,206.130478,0.06722018,2.545
Erionite-Na,0.0,0.0,0.0,0.0,0.0,423.603314,0.06743547999999999,5.2139999999999995
Ernstburkeite,0.0,0.0,0.0,0.0,0.0,121.4199,0.08967371,1.124
Ershovite,0.0,0.0,0.0,0.0,0.0,625.2224259999998,0.22421644,2.314
Erythrosiderite,0.0,0.0,0.0,0.0,0.0,253.76344,0.06657879,3.1639999999999997
Esperanzaite,0.0,0.0,0.0,0.0,0.0,408.908693,0.08970189,3.784
Esseneite,0.0,0.0,0.0,0.0,0.0,281.81877799999995,0.033660160000000015,6.949
Euchlorine,0.0,0.0,0.0,0.0,0.0,572.9156680000001,0.15688396999999998,3.031
Eudidymite,0.0,0.0,0.0,0.0,0.0,430.109528,0.11206253,3.1860000000000004
Evdokimovite,0.0,0.0,0.0,0.0,0.0,1997.5155,0.25780822,6.431
Ewaldite,0.0,0.0,0.0,0.0,0.0,269.413,0.05605031,3.99
Ezcurrite,0.0,0.0,0.0,0.0,0.0,297.067036,0.19047155,1.295
Fabriesite,0.0,0.0,0.0,0.0,0.0,497.151189,0.16810146999999995,2.455
Fairchildite,0.0,0.0,0.0,0.0,0.0,151.1965,0.033670220000000015,3.727
Fairfieldite,0.0,0.0,0.0,0.0,0.0,208.00241200000002,0.04485225,3.8489999999999998
Faizievite,0.0,0.0,0.0,0.0,0.0,1683.001407,0.39245359999999996,3.5589999999999997
Falsterite,0.0,0.0,0.0,0.0,0.0,985.2064979999997,0.17947291,4.556
Fantappieite,0.0,0.0,0.0,0.0,0.0,4521.524604,0.8082281399999999,4.643
Farringtonite,0.0,0.0,0.0,0.0,0.0,143.58136199999996,0.044829,2.658
Fassaite,0.0,0.0,0.0,0.0,0.0,242.30977799999997,0.033670580000000006,5.973
Fassinaite,0.0,0.0,0.0,0.0,0.0,347.3406,0.04484041,6.428999999999999
Faujasite-Ca,0.0,0.0,0.0,0.0,0.0,239.298639,0.04488379,4.425
Faujasite-Na,0.0,0.0,0.0,0.0,0.0,211.023711,0.04490129,3.9010000000000002
Fayalite,0.0,0.0,0.0,0.0,0.0,187.7777,0.03361428,4.637
Fedorite,0.0,0.0,0.0,0.0,0.0,994.271743,0.22443649999999998,3.677
Fedotovite,0.0,0.0,0.0,0.0,0.0,589.0242000000002,0.15690586999999998,3.116
Feldspar,0.0,0.0,0.0,0.0,0.0,365.827278,0.08967138,3.386
Fenaksite,0.0,0.0,0.0,0.0,0.0,390.271068,0.11208499,2.89
Fencooperite,0.0,0.0,0.0,0.0,0.0,847.1603,0.11196586,6.28
Fergusonite-beta-(Ce),0.0,0.0,0.0,0.0,0.0,265.02018,0.0224237,9.81
Fergusonite-beta-(Y),0.0,0.0,0.0,0.0,0.0,213.81103,0.0224227,7.914
Fermorite,0.0,0.0,0.0,0.0,0.0,1008.479059,0.11231110000000001,7.452999999999999
Fernandinite,0.0,0.0,0.0,0.0,0.0,262.036,0.05604847999999999,3.88
Ferrarisite,0.0,0.0,0.0,0.0,0.0,502.13202,0.2129299,1.9569999999999999
Ferri-clinoferroholmquistite,0.0,0.0,0.0,0.0,0.0,651.573268,0.10098347,5.355
Ferri-clinoholmquistite,0.0,0.0,0.0,0.0,0.0,503.66474000000005,0.08971656,4.66
Ferri-eckermannite,0.0,0.0,0.0,0.0,0.0,867.7558319999997,0.10119085,7.117999999999999
